Machine_ID,Temperature,Run_Time,Downtime_Flag
M-436,104.67,8359,0
M-476,98.87,4806,1
M-116,68.28,8735,0
M-434,97.98,5131,0
M-721,86.69,9167,1
M-693,103.08,6497,0
M-393,58.04,2508,0
M-764,117.55,2092,1
M-241,100.1,7108,1
M-506,119.22,7982,0
M-682,110.23,569,1
M-551,104.41,102,1
M-265,96.81,998,0
M-426,69.75,3241,0
M-969,52.92,5985,1
M-510,65.6,9374,0
M-344,86.68,1992,1
M-453,59.17,1482,1
M-467,109.81,1570,0
M-194,114.6,5501,1
M-611,93.68,596,0
M-793,61.22,2532,0
M-538,66.36,2953,1
M-248,61.36,1601,0
M-697,87.96,1328,0
M-151,114.04,730,1
M-646,63.45,3582,1
M-308,115.53,2309,1
M-844,78.16,2399,1
M-753,102.23,5247,1
M-634,81.28,130,0
M-981,103.8,3004,0
M-675,91.89,8586,1
M-514,108.79,4601,1
M-485,66.17,4573,1
M-259,52.04,7976,0
M-519,115.29,4436,1
M-964,57.3,8565,0
M-221,117.16,1774,1
M-601,58.25,6975,0
M-706,87.51,9723,0
M-512,89.0,5784,0
M-407,118.45,156,0
M-100,83.77,8993,0
M-281,98.41,3834,1
M-154,102.7,1292,1
M-923,107.34,1526,0
M-757,112.53,2289,1
M-673,60.77,9772,1
M-963,83.28,4191,1
M-479,106.28,7018,0
M-726,90.11,6392,1
M-996,66.7,1098,0
M-781,59.68,6294,1
M-681,111.05,6785,1
M-854,53.95,8967,1
M-345,56.04,8158,0
M-142,57.64,2986,0
M-125,72.62,1253,0
M-113,112.83,799,0
M-249,57.48,9311,0
M-863,107.51,3555,1
M-689,113.39,5696,0
M-843,91.26,8702,0
M-427,81.4,3116,0
M-352,54.87,6866,0
M-735,119.86,9579,1
M-412,95.31,7449,0
M-278,87.23,814,1
M-354,68.0,1370,1
M-168,113.02,7805,1
M-440,103.53,6083,1
M-424,105.56,823,1
M-613,61.68,6668,0
M-814,110.72,8280,0
M-122,118.88,1483,0
M-603,67.73,8141,0
M-367,110.06,3734,1
M-859,113.95,9337,0
M-966,57.92,8670,1
M-294,87.04,6683,1
M-609,70.3,3339,0
M-752,90.93,9651,1
M-185,111.87,6929,1
M-986,62.6,6497,1
M-925,108.85,9222,1
M-675,117.2,1683,0
M-384,89.57,9615,0
M-577,64.37,7076,0
M-442,103.49,3839,1
M-234,85.49,8204,1
M-858,110.26,3079,1
M-667,55.39,7740,0
M-141,81.87,7690,0
M-146,64.46,2539,1
M-503,53.71,2505,1
M-892,55.91,2691,0
M-890,98.6,6005,0
M-438,72.97,3920,0
M-272,119.92,2201,0
M-555,89.53,8391,0
M-963,115.09,3714,0
M-202,109.27,1027,0
M-251,57.85,1560,0
M-810,51.25,2335,0
M-369,81.85,9296,1
M-279,90.41,7199,1
M-249,96.84,4088,0
M-790,119.53,2988,1
M-886,55.65,8602,0
M-438,78.51,1479,1
M-834,96.09,720,0
M-272,89.22,8858,1
M-130,51.08,6397,1
M-474,83.21,4193,1
M-963,96.96,1405,0
M-836,110.1,4711,0
M-776,63.72,3118,0
M-411,50.99,9572,0
M-479,95.68,2468,1
M-513,96.83,5783,0
M-284,89.88,1164,1
M-839,52.49,8164,1
M-940,118.1,6443,0
M-571,109.74,866,0
M-389,57.79,9403,1
M-509,96.19,5501,0
M-977,63.69,197,0
M-331,112.57,5839,0
M-901,97.81,7434,1
M-857,93.91,4290,0
M-734,118.72,4305,0
M-178,101.16,4021,0
M-993,60.93,9651,1
M-558,95.16,7780,1
M-973,69.46,6714,1
M-141,98.65,3019,0
M-624,99.41,5647,0
M-856,106.64,2501,1
M-154,94.03,3601,0
M-688,56.81,4536,0
M-522,84.65,5317,1
M-505,50.15,2172,1
M-334,72.33,3914,0
M-521,51.81,7763,1
M-689,68.44,2200,0
M-182,116.49,5140,1
M-500,68.46,4537,0
M-590,77.25,3553,0
M-348,93.91,4685,1
M-785,80.01,8092,1
M-273,52.39,7811,0
M-457,96.83,9596,1
M-846,110.69,7446,1
M-408,105.89,9362,0
M-135,82.92,5960,0
M-513,68.97,7574,1
M-688,107.53,2135,1
M-683,60.81,2038,0
M-633,111.13,895,0
M-901,118.29,3912,1
M-639,50.3,4731,1
M-986,104.7,8550,1
M-200,75.68,213,0
M-248,100.08,8708,0
M-710,76.74,6172,0
M-967,89.61,3899,0
M-176,119.15,3271,1
M-110,86.48,7834,1
M-121,118.0,9685,0
M-846,80.92,334,0
M-698,51.54,786,1
M-897,113.46,1679,0
M-849,116.42,111,1
M-631,67.49,9745,0
M-581,103.83,9859,1
M-883,109.44,2708,1
M-958,90.97,5134,0
M-530,56.75,7947,1
M-648,114.66,7826,0
M-319,95.67,4455,0
M-667,69.51,7770,1
M-914,77.31,7075,1
M-587,79.92,5942,1
M-830,89.89,2534,1
M-131,109.95,3597,0
M-918,54.54,8161,1
M-284,80.84,2835,0
M-791,76.06,4423,0
M-372,63.34,3167,1
M-345,116.47,5810,1
M-557,90.37,4386,1
M-808,108.86,6260,1
M-250,52.81,8408,0
M-113,68.91,1286,0
M-764,70.68,9751,0
M-318,53.12,7561,0
M-906,96.26,6324,0
M-881,78.61,7824,1
M-762,89.15,3426,0
M-179,114.84,4299,1
M-609,107.95,4268,0
M-649,115.31,7018,0
M-102,57.71,6094,0
M-375,115.3,8828,0
M-190,115.84,6791,0
M-664,110.71,2416,0
M-574,90.31,6576,1
M-789,80.55,6343,0
M-569,105.03,2563,1
M-552,109.36,4141,0
M-869,106.91,305,0
M-544,116.76,5915,0
M-196,60.85,9801,0
M-713,55.64,7959,1
M-714,70.81,4136,0
M-523,96.51,6384,1
M-395,86.27,9799,1
M-205,114.39,3356,0
M-733,56.86,9999,0
M-896,92.93,5679,1
M-122,67.81,1057,1
M-320,85.93,7629,1
M-693,50.4,2126,0
M-261,103.68,2689,1
M-373,88.38,6578,1
M-259,102.16,2950,0
M-633,75.5,8539,0
M-519,116.51,651,1
M-326,61.58,6481,0
M-257,65.85,7496,0
M-961,52.36,6587,0
M-952,85.77,2950,1
M-509,117.77,7876,0
M-669,94.63,8409,0
M-581,89.82,5584,1
M-811,85.31,4678,0
M-925,60.81,9153,0
M-434,52.56,3797,0
M-105,54.64,8070,0
M-347,74.46,8385,0
M-981,62.93,4783,0
M-655,50.71,5518,1
M-346,50.18,3296,1
M-390,107.9,1178,1
M-567,114.74,2963,0
M-957,105.4,2473,1
M-260,119.3,7761,0
M-293,97.38,3006,0
M-850,79.07,2748,0
M-619,70.86,7237,1
M-941,54.54,329,1
M-586,112.43,5274,1
M-416,65.86,4062,0
M-780,109.98,9969,0
M-463,60.42,7213,0
M-161,87.21,4830,0
M-486,81.84,7386,0
M-234,75.18,1435,1
M-389,75.01,2381,0
M-454,54.79,3286,0
M-568,87.1,5185,0
M-704,110.8,2609,1
M-678,53.9,733,0
M-979,117.47,7106,0
M-429,117.7,885,0
M-528,60.72,6601,1
M-108,88.26,3369,0
M-616,81.48,4861,1
M-433,84.97,7431,1
M-322,52.37,2382,1
M-569,102.78,6440,1
M-977,119.85,1393,0
M-990,52.55,8976,1
M-665,108.39,9756,0
M-606,105.38,7161,0
M-212,104.87,9825,0
M-475,62.42,1194,0
M-740,100.01,9058,0
M-748,107.56,951,0
M-997,53.02,275,1
M-461,99.59,8439,0
M-867,94.01,4456,1
M-604,78.22,3652,0
M-912,55.75,9676,1
M-239,104.64,4808,1
M-893,84.4,3538,0
M-840,115.95,7258,0
M-259,94.83,7074,0
M-876,115.71,2048,1
M-844,106.91,5346,0
M-445,52.43,2824,0
M-700,65.39,4109,1
M-812,52.77,9578,0
M-913,113.61,1532,1
M-289,75.42,3078,1
M-690,118.64,1755,0
M-141,53.13,654,0
M-553,96.05,9937,1
M-556,107.59,7944,1
M-923,84.76,7582,0
M-932,100.9,3401,0
M-477,96.44,5245,0
M-390,78.18,5545,1
M-217,54.62,7059,0
M-853,110.15,5337,0
M-232,108.47,7030,1
M-956,64.48,6383,0
M-609,101.23,7978,1
M-721,63.88,6294,0
M-661,104.38,8817,0
M-738,71.58,8541,1
M-964,74.44,1050,0
M-992,102.92,9261,0
M-378,71.8,8840,1
M-729,57.34,1697,1
M-441,119.6,4195,1
M-905,68.85,3667,0
M-234,85.02,6501,0
M-505,95.2,9404,1
M-867,57.86,8350,1
M-983,78.02,8665,0
M-272,111.19,3876,1
M-357,53.98,1248,1
M-322,77.0,8961,0
M-800,53.22,3795,1
M-419,52.06,6148,1
M-958,72.19,9750,0
M-143,86.17,2708,0
M-684,87.59,1878,1
M-376,104.88,2432,0
M-990,118.03,9548,0
M-499,65.3,1075,1
M-892,97.65,204,0
M-940,90.79,8238,0
M-905,52.39,3440,0
M-664,56.68,5552,0
M-815,59.29,5937,1
M-355,86.88,452,0
M-322,66.28,2256,1
M-157,84.12,971,1
M-763,50.14,7155,0
M-381,113.46,6382,0
M-650,103.11,4212,0
M-631,67.91,6841,0
M-423,78.23,7162,0
M-354,98.99,8696,1
M-576,68.69,4477,0
M-290,63.13,4585,1
M-916,55.3,5937,0
M-841,106.98,3132,0
M-748,87.49,1957,0
M-665,96.31,8040,1
M-884,59.02,8336,1
M-892,79.34,1554,1
M-820,81.16,321,1
M-545,73.29,3559,0
M-777,90.27,6595,0
M-855,65.08,9376,0
M-109,108.92,8409,1
M-480,118.8,410,1
M-686,62.7,8894,1
M-335,92.86,2242,0
M-562,81.47,5944,1
M-145,70.66,5192,0
M-333,55.37,2720,1
M-837,111.87,2099,1
M-156,70.85,6921,0
M-403,103.98,3311,0
M-662,113.97,3220,1
M-298,91.5,1396,0
M-556,102.48,1376,0
M-854,50.35,5298,0
M-375,67.95,2967,0
M-132,119.48,3301,0
M-694,87.28,5220,0
M-124,69.5,5645,1
M-385,114.05,7344,0
M-828,111.66,4729,1
M-112,111.8,8575,1
M-448,52.04,6547,1
M-813,86.68,5660,1
M-761,84.1,8989,0
M-529,58.75,4251,1
M-913,76.87,6793,0
M-251,119.25,7891,0
M-460,71.33,3356,0
M-525,73.27,1910,0
M-798,102.35,4572,1
M-478,107.13,9374,0
M-715,111.59,5668,0
M-487,86.38,3241,1
M-960,86.78,2592,0
M-946,87.52,7500,1
M-830,51.9,6407,1
M-635,87.55,565,0
M-650,105.16,2104,0
M-261,101.88,6721,1
M-857,88.11,3409,1
M-366,101.16,8339,0
M-872,114.64,6553,0
M-482,105.49,8922,1
M-585,50.56,3918,1
M-390,96.04,3888,0
M-126,115.44,9897,0
M-477,69.5,1801,1
M-662,102.26,565,1
M-683,95.69,6466,1
M-437,111.25,2158,0
M-348,111.14,7946,1
M-578,92.95,4683,1
M-462,71.2,5703,1
M-670,85.69,812,1
M-299,70.51,8693,1
M-569,85.62,4090,1
M-581,54.98,2315,0
M-682,116.28,7382,1
M-809,111.29,621,0
M-911,85.49,1613,0
M-692,74.48,1509,1
M-455,73.41,7123,1
M-674,119.6,1791,1
M-754,59.0,6636,1
M-239,64.47,5323,1
M-974,82.34,2260,0
M-508,100.61,5404,0
M-938,51.94,7837,1
M-706,117.39,5869,1
M-371,115.99,9433,1
M-857,68.01,2703,1
M-561,62.49,1348,0
M-518,109.64,9838,0
M-312,119.59,4973,0
M-661,111.51,8020,1
M-377,104.88,4973,1
M-465,89.62,8568,1
M-263,80.06,8915,0
M-348,64.12,5795,0
M-914,87.59,4780,0
M-937,86.81,7288,0
M-189,58.44,937,0
M-834,80.17,3338,0
M-426,67.73,9090,1
M-614,101.99,6043,0
M-974,113.89,680,1
M-126,99.47,2992,0
M-834,77.9,7027,0
M-210,85.47,7932,0
M-849,107.99,2028,1
M-737,60.98,851,1
M-420,63.82,8051,0
M-764,89.0,9650,1
M-269,94.63,1468,1
M-451,82.05,2268,1
M-658,101.92,5711,1
M-141,65.14,573,1
M-465,111.88,9529,0
M-910,88.03,5134,1
M-898,55.86,5607,0
M-274,110.19,8414,0
M-379,101.9,5180,1
M-257,64.46,7996,1
M-292,88.62,7541,1
M-710,109.85,8082,0
M-112,105.37,2695,1
M-821,89.65,2322,0
M-605,64.95,8550,1
M-773,64.38,2748,1
M-102,52.31,7062,0
M-994,74.23,308,0
M-860,82.8,600,0
M-738,113.78,7137,0
M-333,65.18,1367,1
M-731,93.59,3383,1
M-745,111.63,8641,1
M-798,110.61,6316,1
M-732,74.45,2242,0
M-489,81.72,5672,0
M-212,93.41,4085,0
M-833,108.8,2739,1
M-410,70.07,398,0
M-408,84.04,4849,1
M-284,86.74,3852,0
M-338,90.18,2205,1
M-968,93.49,218,0
M-217,59.36,7904,0
M-228,99.51,9178,0
M-315,78.3,8706,1
M-578,106.37,5698,0
M-583,92.6,6220,0
M-822,74.42,1246,0
M-790,95.13,6403,0
M-128,67.24,5444,1
M-211,50.12,1853,0
M-432,55.8,8999,1
M-702,63.71,1732,1
M-766,71.02,7047,1
M-403,99.2,2485,0
M-317,63.18,3125,1
M-679,82.19,6275,1
M-659,96.65,8556,0
M-332,83.69,6240,0
M-794,63.53,4477,0
M-202,82.25,8720,1
M-639,56.57,9697,1
M-812,61.13,236,0
M-437,107.59,4407,0
M-126,82.17,1715,1
M-158,58.22,7838,0
M-489,76.73,2654,1
M-330,98.68,8769,1
M-986,109.15,8281,0
M-868,58.59,9410,1
M-739,70.32,4992,0
M-502,58.72,2206,1
M-403,99.77,5177,1
M-520,76.5,9810,1
M-556,63.32,8557,0
M-917,91.88,7312,0
M-264,105.06,5079,0
M-243,62.39,9195,0
M-373,94.35,6519,1
M-684,78.38,583,0
M-622,67.92,1249,1
M-453,112.46,5068,1
M-335,103.39,7478,1
M-153,71.21,6772,0
M-573,62.16,794,0
M-987,75.74,1484,1
M-326,54.83,5457,0
M-678,61.56,5723,0
M-360,117.71,9208,0
M-947,93.77,1103,1
M-189,115.94,3455,0
M-737,61.84,4169,1
M-429,57.28,413,0
M-212,98.51,2566,1
M-605,84.14,3780,1
M-230,68.11,4836,0
M-897,72.3,6365,0
M-962,58.78,5782,0
M-554,98.59,7413,1
M-563,63.74,6729,1
M-155,112.83,2195,0
M-940,82.93,6871,0
M-304,112.81,7662,0
M-933,66.35,6113,1
M-862,118.8,2990,1
M-244,61.09,2757,0
M-575,72.55,7856,0
M-476,105.15,9672,0
M-758,64.36,7207,0
M-661,93.03,3665,0
M-109,103.6,4549,0
M-738,55.99,6431,0
M-749,50.04,120,0
M-188,89.91,5202,0
M-417,103.28,7196,1
M-992,83.88,2529,0
M-575,106.33,4359,0
M-839,86.13,1653,0
M-895,110.98,3047,0
M-621,59.86,2864,0
M-394,115.59,753,0
M-187,76.67,510,0
M-687,104.8,7525,1
M-552,98.55,2955,1
M-415,109.49,4147,0
M-600,81.58,460,0
M-412,88.3,4752,0
M-412,116.08,7299,1
M-178,69.04,770,1
M-361,79.62,8231,1
M-471,109.95,6758,0
M-881,106.05,7080,1
M-800,50.54,1496,0
M-712,93.59,9872,1
M-706,73.87,589,1
M-368,119.12,4896,1
M-479,104.32,2854,0
M-297,58.42,4101,0
M-225,107.61,7344,0
M-484,67.18,5937,0
M-756,109.6,6692,0
M-692,70.16,3789,1
M-592,116.74,8238,1
M-524,104.24,9151,1
M-156,109.0,9086,1
M-369,58.8,8085,1
M-408,94.39,2148,1
M-240,86.62,9120,0
M-206,61.01,5027,0
M-509,91.1,8710,1
M-279,96.82,9556,0
M-323,93.46,843,1
M-301,90.03,3431,0
M-700,115.85,8442,0
M-535,50.8,5044,0
M-571,56.25,1705,0
M-434,84.1,4333,1
M-743,92.62,3123,1
M-170,97.1,1959,0
M-265,113.76,2696,1
M-618,116.14,611,0
M-528,81.1,9132,0
M-986,84.02,3743,0
M-662,105.45,2153,1
M-836,99.86,6060,1
M-915,74.33,8294,1
M-593,61.59,9625,0
M-410,54.16,7211,0
M-581,68.12,9024,0
M-613,83.52,9195,1
M-670,96.38,3617,1
M-896,50.15,6061,0
M-971,71.03,713,1
M-738,83.77,8977,1
M-291,89.82,1822,0
M-434,111.02,1741,0
M-974,63.3,4325,1
M-149,93.55,790,0
M-732,112.91,4800,0
M-730,114.37,6992,1
M-862,83.96,986,0
M-398,84.26,2686,1
M-598,85.42,5790,1
M-483,80.61,9299,0
M-132,92.01,5978,0
M-662,91.67,5349,1
M-643,89.45,4738,0
M-976,86.88,6360,0
M-925,65.06,5112,1
M-917,65.15,8260,0
M-189,110.62,6329,0
M-510,113.61,623,1
M-821,85.67,1632,1
M-349,59.34,2671,0
M-572,52.72,8974,0
M-340,78.84,4657,1
M-996,93.87,7428,1
M-412,69.85,504,1
M-603,116.18,1613,0
M-999,113.8,6449,1
M-210,65.54,2308,1
M-662,112.06,3697,0
M-844,55.91,2213,1
M-384,72.94,7844,0
M-226,92.05,7358,0
M-402,55.27,503,1
M-660,72.48,1896,0
M-559,104.13,1713,1
M-680,67.24,6821,0
M-406,112.31,9795,0
M-104,108.9,1028,1
M-901,60.2,5096,0
M-269,83.44,633,1
M-437,51.47,3016,1
M-237,97.66,7303,0
M-920,95.11,1185,0
M-693,75.11,2173,0
M-805,117.8,3150,1
M-713,91.48,9010,1
M-343,104.71,6857,0
M-976,75.63,5650,0
M-390,112.93,3597,0
M-260,100.87,469,0
M-750,51.18,9564,0
M-232,84.51,900,0
M-555,108.93,352,0
M-600,100.93,5852,0
M-227,90.55,398,0
M-164,75.94,5773,1
M-910,71.94,3174,0
M-751,117.41,5341,1
M-881,87.61,1488,0
M-199,71.8,616,0
M-662,71.09,208,0
M-366,87.59,7945,0
M-824,117.31,3171,1
M-795,116.98,2837,0
M-184,118.43,5992,0
M-537,85.5,2928,0
M-947,106.0,6657,0
M-837,61.01,695,1
M-859,73.26,9274,1
M-562,100.82,4417,1
M-494,89.75,9011,0
M-709,52.64,3304,1
M-857,106.79,9437,1
M-453,61.62,6152,1
M-536,88.95,1395,1
M-609,72.02,8756,1
M-893,58.76,7647,1
M-933,92.05,3266,1
M-204,91.74,4048,1
M-761,65.65,3297,1
M-853,80.56,6646,0
M-265,89.11,2777,0
M-428,63.35,3054,0
M-956,96.88,7391,1
M-322,102.8,582,0
M-323,54.57,6845,1
M-535,79.09,8518,0
M-286,57.46,1164,0
M-731,73.85,7499,1
M-703,74.14,5658,1
M-424,88.79,8840,0
M-750,76.54,5617,1
M-144,53.17,6184,0
M-324,96.51,6251,0
M-658,51.46,877,0
M-530,80.42,5294,1
M-785,77.13,2676,1
M-211,81.09,553,1
M-440,107.3,2269,1
M-129,75.74,8126,1
M-209,71.49,4949,0
M-188,58.89,210,0
M-820,56.2,8471,1
M-516,58.75,809,1
M-956,66.75,9258,1
M-820,60.8,6977,0
M-784,67.48,2353,1
M-985,60.57,522,0
M-509,91.35,6510,0
M-343,68.97,814,0
M-730,55.08,4635,1
M-768,64.02,8542,1
M-245,55.05,4249,0
M-940,101.21,5155,1
M-521,107.11,6927,0
M-446,93.57,8188,1
M-836,51.55,2179,0
M-392,110.38,1662,0
M-799,76.82,3855,1
M-716,97.35,8307,0
M-174,118.18,7061,1
M-531,110.72,7947,0
M-955,63.56,8664,1
M-956,108.61,1570,1
M-380,103.84,5881,1
M-458,68.66,7293,0
M-990,52.38,8854,0
M-199,74.41,7587,0
M-643,50.95,5762,0
M-250,119.28,8070,1
M-392,66.27,1187,0
M-947,73.82,4418,1
M-748,114.8,3085,0
M-947,50.67,7878,1
M-947,68.0,1802,1
M-416,79.02,5018,1
M-627,96.29,8911,0
M-914,83.71,7691,0
M-388,112.16,7314,0
M-588,118.56,8414,1
M-669,69.44,9800,0
M-102,103.4,7653,0
M-896,97.38,1662,1
M-272,92.61,9561,1
M-637,78.72,8786,0
M-108,72.17,8158,1
M-727,96.85,3736,0
M-549,57.27,3061,1
M-571,69.09,5545,1
M-966,59.32,3399,0
M-721,50.87,4948,1
M-416,118.81,460,1
M-327,53.25,7119,1
M-204,87.78,4225,0
M-285,55.74,1681,0
M-865,113.9,7165,1
M-272,76.57,689,1
M-516,58.89,9990,1
M-879,105.5,2481,1
M-321,59.27,848,0
M-636,118.53,2311,0
M-258,50.93,3920,0
M-281,89.21,3468,1
M-452,113.33,3790,0
M-463,68.05,1204,0
M-820,91.53,9714,1
M-602,100.3,7244,0
M-460,86.14,1535,0
M-330,60.45,1400,1
M-915,76.55,3440,0
M-420,107.64,5508,0
M-403,67.1,9264,1
M-552,86.75,6583,0
M-531,82.66,4805,0
M-910,53.42,7447,0
M-464,69.85,1562,1
M-551,83.83,3958,1
M-891,90.65,3046,0
M-888,55.84,9520,1
M-991,52.7,831,1
M-501,50.26,7319,0
M-807,65.97,4689,1
M-910,82.07,5315,1
M-290,110.58,4320,1
M-301,102.34,2137,1
M-912,100.21,4756,0
M-832,71.29,1672,1
M-951,90.0,5084,0
M-285,119.27,6749,1
M-627,71.26,4688,1
M-556,92.01,8855,1
M-455,97.38,3470,0
M-543,105.01,7557,1
M-491,103.37,3463,1
M-258,79.03,5392,0
M-125,99.27,9468,1
M-396,68.77,1989,0
M-492,70.67,9008,0
M-422,50.66,6702,0
M-271,70.93,2247,0
M-376,88.86,6394,1
M-742,86.71,5265,0
M-823,69.3,6629,1
M-431,82.79,2281,1
M-752,89.77,5121,1
M-998,94.61,7145,1
M-107,58.57,7572,0
M-385,116.6,151,1
M-896,76.58,8806,1
M-756,103.26,2433,0
M-736,74.74,4572,0
M-697,52.58,8269,1
M-130,91.13,5155,0
M-137,113.15,3469,1
M-798,95.3,1006,1
M-853,101.87,7815,1
M-800,60.41,1725,1
M-267,84.53,9841,1
M-684,53.22,2073,1
M-856,53.32,4088,0
M-884,53.23,3871,1
M-244,106.12,3383,0
M-385,100.41,6101,1
M-158,105.65,9321,1
M-120,62.13,9468,1
M-964,74.76,3377,0
M-848,86.12,5905,1
M-613,105.82,5869,0
M-959,114.97,6826,1
M-871,60.69,1338,0
M-432,63.28,806,1
M-227,86.46,6557,0
M-445,106.37,1208,1
M-749,81.55,7528,0
M-513,109.09,3958,1
M-832,100.05,920,0
M-184,111.47,4485,0
M-868,107.33,525,0
M-966,84.87,1193,0
M-528,92.18,2610,1
M-368,67.87,940,1
M-640,79.31,6412,1
M-760,73.44,4989,0
M-597,96.2,8730,1
M-714,93.55,5604,0
M-408,76.38,8759,1
M-993,102.53,2608,1
M-209,101.87,2040,1
M-660,93.84,9285,1
M-922,97.39,6140,1
M-451,102.68,6234,0
M-272,55.83,2942,1
M-262,52.68,8034,1
M-334,93.5,3529,0
M-376,100.66,3417,0
M-482,69.91,3731,1
M-827,93.09,4287,0
M-146,89.36,8673,0
M-745,111.16,1438,1
M-961,90.63,3021,1
M-235,67.58,1834,1
M-551,102.3,2964,0
M-813,91.97,9604,1
M-999,118.29,1532,0
M-805,100.7,5174,0
M-322,83.57,5769,0
M-826,103.0,7044,0
M-805,58.11,9067,0
M-298,77.3,7518,1
M-632,72.45,4421,1
M-921,70.66,1126,0
M-613,56.46,5550,1
M-235,84.68,2716,1
M-427,93.41,8272,1
M-200,102.55,3354,0
M-633,91.88,6337,0
M-276,105.7,8876,0
M-992,119.08,2730,0
M-617,106.18,6702,0
M-772,104.03,5407,0
M-786,89.41,3471,0
M-203,65.04,1168,1
M-674,87.93,4893,1
M-476,105.65,7818,0
M-957,77.88,3475,0
M-240,64.5,3769,0
M-430,96.89,6683,0
M-244,88.55,4018,0
M-380,56.27,8183,1
M-155,57.42,9023,1
M-525,116.15,7029,1
M-933,69.97,5077,1
M-567,107.82,5458,1
M-569,80.01,3448,1
M-645,53.64,8659,0
M-179,117.49,5049,1
M-958,69.61,5014,1
M-632,67.82,6464,1
M-386,52.19,7355,1
M-839,104.17,7078,1
M-705,76.83,898,1
M-899,69.44,6813,1
M-538,92.3,2489,1
M-695,84.46,2374,1
M-131,114.37,2913,0
M-257,82.55,5862,0
M-699,106.76,1180,1
M-249,114.83,7637,1
M-507,100.08,7178,0
M-318,90.44,281,0
M-612,84.46,5324,1
M-705,75.64,4336,1
M-686,101.0,3446,0
M-108,79.27,4799,1
M-169,91.16,2916,1
M-328,56.62,4324,0
M-435,58.13,5953,1
M-936,73.41,2491,1
M-143,95.75,9816,0
M-349,57.07,4405,0
M-158,72.63,6610,1
M-829,72.52,6110,1
M-705,89.37,8228,0
M-593,72.53,3570,1
M-724,62.35,497,0
M-144,55.98,1119,1
M-151,76.64,8426,0
M-225,104.74,580,0
M-792,88.67,4873,1
M-839,108.79,4155,0
M-575,102.32,985,1
M-249,92.38,5493,1
M-626,66.89,4723,1
M-990,99.65,2641,1
M-343,98.23,6165,0
M-428,108.84,497,1
M-328,107.34,2202,1
M-818,77.71,4001,1
M-567,94.91,3973,1
M-127,62.9,6210,1
M-758,94.4,442,1
M-408,92.87,6335,0
M-728,83.9,3406,0
M-269,61.98,6901,1
M-896,80.9,7763,0
M-640,96.31,7494,0
M-418,51.18,2842,1
M-436,56.28,8164,0
M-208,51.93,5811,0
M-954,71.84,8285,1
M-164,106.75,4837,0
M-820,71.52,3288,0
M-302,99.54,5770,0
M-328,116.27,2835,0
M-579,88.25,2823,0
M-736,81.42,2198,0
M-161,87.71,8704,1
M-507,115.57,5392,1
M-555,86.56,5462,0
M-358,64.41,9555,1
M-673,52.8,922,1
M-967,114.59,1052,1
M-202,53.88,2690,1
M-358,117.63,1965,0
M-469,88.22,2160,0
M-248,96.65,6437,0
M-810,65.89,8795,1
M-607,70.15,7005,1
M-859,83.88,3920,0
M-109,73.98,1993,0
M-141,92.74,1272,0
M-298,99.39,6140,0
M-908,79.85,3752,1
M-297,65.8,412,1
M-687,95.29,6497,1
M-453,85.67,4703,1
M-940,75.35,6357,1
M-827,88.88,5920,1
M-360,71.11,3107,1
M-953,72.03,9834,1
M-131,59.36,2171,0
M-311,50.54,7187,0
M-359,109.6,9647,1
M-961,65.43,3336,0
M-944,90.63,1322,0
M-925,69.96,5069,0
M-765,54.5,9538,1
M-866,80.09,4611,1
M-250,79.36,400,0
M-893,64.54,4508,1
M-840,64.6,3875,0
M-435,90.09,5172,1
M-792,67.81,5752,0
M-163,94.81,4566,0
M-612,60.27,1255,0
M-107,102.65,4488,0
M-985,104.06,7459,1
M-780,117.14,4575,1
M-127,109.42,4753,0
M-777,90.31,6452,0
M-431,69.62,1813,0
M-912,66.07,3302,0
M-774,91.73,6859,0
M-238,107.15,2922,0
M-946,81.02,6087,0
M-370,89.4,6019,0
M-371,90.15,5832,1
M-978,101.29,8080,1
M-313,71.34,2605,0
M-563,69.72,1684,0
M-940,82.93,4278,1
M-877,65.05,2834,1
M-981,60.88,2473,1
M-380,109.14,9286,1
M-246,66.86,5831,0
M-905,117.41,5935,0
M-220,104.04,1818,1
M-805,52.3,896,1
M-867,81.37,9660,0
M-574,96.36,3821,1
M-332,105.84,2659,1
M-810,59.7,8647,0
M-957,108.49,2410,1
M-100,118.5,5185,1
M-110,105.3,156,1
M-575,52.22,881,1
M-353,96.36,9380,0
M-319,112.96,753,1
M-182,79.67,8822,1
M-850,67.5,7347,1
M-763,54.67,5829,0
M-291,79.94,2333,1
M-193,114.71,3310,0
M-674,62.74,8197,0
M-534,58.08,7702,0
M-834,101.85,3103,1
M-734,111.67,7552,1
M-393,67.9,5662,1
M-733,84.39,863,1
M-388,60.94,4471,1
M-159,64.37,1027,0
M-985,103.23,1116,1
M-291,59.71,1857,1
M-919,80.04,3296,1
M-174,116.42,5059,0
M-332,71.65,4113,1
M-478,102.09,6013,1
M-729,53.7,6827,0
M-579,66.01,8643,1
M-143,118.45,2254,0
M-477,74.15,2471,0
M-323,80.13,3725,1
M-455,114.01,621,0
M-129,88.27,7317,1
M-425,86.4,5654,0
M-572,56.63,8791,1
M-323,55.0,1674,0
M-158,63.35,6506,1
M-873,109.64,4445,1
M-406,105.63,5824,0
M-928,60.35,7903,0
M-599,109.31,2799,0
M-130,103.04,8258,1
M-278,54.96,8697,0
M-322,68.91,9105,1
M-153,95.18,6301,0
